Xd;Yd;Xu;Yu
2223.7830;1886.0238;86.0000;88.0000
2250.1964;1883.5808;87.0000;88.0000
417.1701;1973.8656;23.0000;89.0000
445.4657;1974.2607;24.0000;89.0000
473.6225;1974.6044;25.0000;89.0000
502.0049;1974.9447;26.0000;89.0000
530.4197;1975.3425;27.0000;89.0000
703.0644;1976.1137;33.0000;89.0000
732.0460;1976.1194;34.0000;89.0000
761.0286;1975.9989;35.0000;89.0000
790.1715;1975.9197;36.0000;89.0000
819.3118;1975.7042;37.0000;89.0000
995.4283;1973.4840;43.0000;89.0000
1024.6899;1973.3900;44.0000;89.0000
1054.1881;1972.7929;45.0000;89.0000
1083.7604;1972.0079;46.0000;89.0000
1113.2926;1971.3829;47.0000;89.0000
1289.7893;1966.8613;53.0000;89.0000
1319.3019;1965.7563;54.0000;89.0000
1348.8487;1964.6508;55.0000;89.0000
1378.1457;1963.5853;56.0000;89.0000
1407.4149;1962.4504;57.0000;89.0000
1582.1284;1955.1135;63.0000;89.0000
1611.1164;1953.6697;64.0000;89.0000
1639.9398;1952.2082;65.0000;89.0000
1668.8849;1950.6265;66.0000;89.0000
1697.5138;1949.1672;67.0000;89.0000
1867.8890;1939.3048;73.0000;89.0000
1895.9931;1937.5280;74.0000;89.0000
1923.9241;1935.6925;75.0000;89.0000
1951.8246;1933.8325;76.0000;89.0000
1979.5180;1931.8389;77.0000;89.0000
2143.1457;1919.5631;83.0000;89.0000
2169.8476;1917.2694;84.0000;89.0000
2196.3749;1915.1423;85.0000;89.0000
2222.7302;1912.7789;86.0000;89.0000
2249.0236;1910.4201;87.0000;89.0000
419.2248;2001.1361;23.0000;90.0000
447.3245;2001.6773;24.0000;90.0000
475.5574;2002.0562;25.0000;90.0000
503.8689;2002.4499;26.0000;90.0000
532.3062;2002.7354;27.0000;90.0000
704.6394;2003.8085;33.0000;90.0000
733.5725;2003.7105;34.0000;90.0000
762.5091;2003.6764;35.0000;90.0000
791.6333;2003.5094;36.0000;90.0000
820.7099;2003.4222;37.0000;90.0000
996.4124;2001.5348;43.0000;90.0000
1025.7498;2001.1813;44.0000;90.0000
1055.1466;2000.4116;45.0000;90.0000
1084.6680;1999.6710;46.0000;90.0000
1114.0959;1999.2857;47.0000;90.0000
1290.4590;1994.1247;53.0000;90.0000
1319.6709;1993.2912;54.0000;90.0000
1349.1385;1992.2592;55.0000;90.0000
1378.4723;1991.1485;56.0000;90.0000
1407.7466;1990.0066;57.0000;90.0000
1582.0995;1982.5642;63.0000;90.0000
1611.0895;1981.0715;64.0000;90.0000
1639.8379;1979.7158;65.0000;90.0000
1668.7256;1978.2227;66.0000;90.0000
1697.3690;1976.5278;67.0000;90.0000
1867.4929;1966.5410;73.0000;90.0000
1895.4804;1964.8506;74.0000;90.0000
1923.3626;1962.9349;75.0000;90.0000
1951.2205;1961.0687;76.0000;90.0000
1978.8543;1959.0215;77.0000;90.0000
2142.1717;1946.4272;83.0000;90.0000
2168.8129;1944.2367;84.0000;90.0000
2195.3395;1941.8159;85.0000;90.0000
2221.5626;1939.5305;86.0000;90.0000
2247.8633;1937.0820;87.0000;90.0000
421.2817;2028.3066;23.0000;91.0000
449.3772;2028.9126;24.0000;91.0000
477.5501;2029.3548;25.0000;91.0000
505.8048;2029.7432;26.0000;91.0000
534.2903;2030.1482;27.0000;91.0000
706.3110;2031.1708;33.0000;91.0000
735.1353;2031.2627;34.0000;91.0000
764.1224;2031.1718;35.0000;91.0000
793.0834;2031.0973;36.0000;91.0000
822.1533;2030.9283;37.0000;91.0000
997.5614;2029.1787;43.0000;91.0000
1026.8491;2028.5357;44.0000;91.0000
1056.0804;2027.8405;45.0000;91.0000
1085.5460;2027.3958;46.0000;91.0000
1114.9809;2026.8108;47.0000;91.0000
1291.1110;2021.6574;53.0000;91.0000
1320.2363;2020.8086;54.0000;91.0000
1349.6009;2019.7648;55.0000;91.0000
1378.8456;2018.6750;56.0000;91.0000
1407.9943;2017.5024;57.0000;91.0000
1582.1397;2009.6749;63.0000;91.0000
1611.0786;2008.4391;64.0000;91.0000
1639.7695;2006.9294;65.0000;91.0000
1668.4928;2005.5399;66.0000;91.0000
1697.1881;2003.8853;67.0000;91.0000
1867.0358;1993.6900;73.0000;91.0000
1894.9290;1991.9796;74.0000;91.0000
1922.8142;1990.1838;75.0000;91.0000
1950.4994;1988.2585;76.0000;91.0000
1978.1404;1986.2937;77.0000;91.0000
2141.1390;1973.2166;83.0000;91.0000
2167.7599;1970.8361;84.0000;91.0000
2194.1746;1968.5184;85.0000;91.0000
2220.4409;1966.0670;86.0000;91.0000
1668.3399;2032.7621;66.0000;92.0000
1696.9857;2031.0807;67.0000;92.0000
1866.4867;2020.6615;73.0000;92.0000
1894.4221;2018.9375;74.0000;92.0000
1922.1395;2017.0159;75.0000;92.0000
1949.8179;2015.1977;76.0000;92.0000
1977.4152;2013.1220;77.0000;92.0000
2139.9928;1999.7607;83.0000;92.0000
2166.6375;1997.3224;84.0000;92.0000
2193.0393;1994.8549;85.0000;92.0000
2138.9163;2026.3508;83.0000;93.0000
